"Ленинградская область, Всеволожский район, посёлок Мурино, Воронцовский бульвар, 12, Санкт-Петербург",46.5,3/23,6047,4400000,1,23,2016
"Санкт-Петербург, проспект Энгельса, 93, Светлановское, Санкт-Петербург",50.0,5/24,6051,5250000,1,25,2005
"Санкт-Петербург, Будапештская улица, 19к2, Купчино, Санкт-Петербург",12.0,1/5,6058,1550000,0,5,1966
"Санкт-Петербург пр.Ветеранов дом 146/22, Константиновское, Санкт-Петербург",62.0,9/12,6062,4700000,3,12,1984
"город Санкт-Петербург улица Орловская дом 1 корпус 2, Смольнинское, Санкт-Петербург",171.1,7/8,6063,56500000,3,,
"Санкт-Петербург, улица Димитрова, 3к1, Георгиевский, Санкт-Петербург",58.0,16/24,6064,7350000,2,16,1995
"Санкт-Петербург, улица Нахимова, 2, Гавань, Санкт-Петербург",56.0,3/5,6065,7670000,3,5,1962
"Санкт-Петербург, 15-я линия Васильевского острова, 88, Васильевский, Санкт-Петербург",53.6,5/6,6070,6800000,2,5,1917
"Санкт-Петербург, Комендантский проспект, 50к1, Юнтолово, Санкт-Петербург",92.0,5/7,6072,9500000,3,10,2001
"Санкт-Петербург, Камышовая улица, 7, Озеро Долгое, Санкт-Петербург",38.7,7/12,6079,4600000,1,12,1992
"Санкт-Петербург, улица Шкапина, 9-11, Екатерингофский, Санкт-Петербург",64.4,10/14,6082,9600000,2,21,2014
"Санкт-Петербург, 2-я Комсомольская улица, 15к2, Сосновая поляна, Санкт-Петербург",67.2,1/3,6083,6100000,3,3,1953
"Санкт-Петербург, улица Седова, 106, Обуховский округ, Санкт-Петербург",29.5,1/8,6085,3350000,1,8,1963
"ул. Центральная, стр. 5, Санкт-Петербург",46.9,3/16,6089,4991224,3,10,1998
"Санкт-Петербург, Гражданский проспект, 116к5, № 21, Санкт-Петербург",41.0,15/16,6091,5300000,1,16,2005
"Каменноостровский пр-кт, дом 64, корпус 2, Чкаловское, Санкт-Петербург",176.0,7/8,6092,58000000,4,5,1931
"Санкт-Петербург, Заставская улица, 46к1, Московская застава, Санкт-Петербург",55.0,5/16,6094,10500000,2,18,2015
"Санкт-Петербург, проспект Солидарности, 8к5, Оккервиль, Санкт-Петербург",60.0,3/9,6098,5800000,3,9,1972
"Санкт-Петербург, Малоохтинский проспект, 86, Малая Охта, Санкт-Петербург",95.8,2/6,6099,13700000,4,6,1939
"Санкт-Петербург, проспект Ветеранов, 112, Ульянка, Санкт-Петербург",31.0,9/9,6103,3000000,1,9,1969
"Санкт-Петербург, Парашютная улица, 25к1, Юнтолово, Санкт-Петербург",62.0,17/25,6109,8150000,2,25,2008
"Санкт-Петербург, улица Катерников, 5к2, Южно-Приморский округ, Санкт-Петербург",40.0,2/8,6111,4700000,1,18,2015
"Санкт-Петербург, проспект Добролюбова, 19, Введенский, Санкт-Петербург",217.1,1/5,6113,26000000,4,6,1915
"ул. Заводская, д. 15, лит. К, Рыбацкое, Санкт-Петербург",26.0,17/24,6120,2750000,0,25,2018
"Колпино, Санкт-Петербург, Тверская улица, 42, Колпино, Санкт-Петербург",46.0,9/9,6122,4320000,2,5,1969
"ул Черкасова, 2, № 21, Санкт-Петербург",67.8,10/10,6123,7450000,3,10,1988
"Санкт-Петербург, Тимуровская улица, 4к1, Прометей, Санкт-Петербург",32.0,9/9,6124,3800000,1,,
"Санкт-Петербург, Крестьянский переулок, 5, Посадский, Санкт-Петербург",90.0,6/7,6130,22900000,3,7,2004
"Санкт-Петербург, Глухарская улица, 27к1, Коломяги, Санкт-Петербург",46.0,11/19,6131,4000000,1,21,2018
"деревня Куттузи, Аннинское городское поселение, Ломоносовский район, Ленинградская область, Уланская улица, 3, Красное Село, Санкт-Петербург",76.0,12/12,6132,5000000,3,13,2016
"Санкт-Петербург, Гражданский проспект, 36, Академическое, Санкт-Петербург",46.1,10/13,6138,3890000,2,24,2004
"Ждановская улица, д. 45, Петровский округ, Санкт-Петербург",125.0,9/13,6139,26000000,2,15,2017
"Санкт-Петербург, улица Добровольцев, 40к2, Урицк, Санкт-Петербург",97.0,1/5,6141,7100000,4,5,1970
"Санкт-Петербург, Комендантский проспект, 69, Коломяги, Санкт-Петербург",26.4,23/25,6144,3200000,0,27,2017
"Санкт-Петербург, Барочная улица, 4Ас3, Чкаловское, Санкт-Петербург",92.0,6/8,6150,22240108,3,,
"Санкт-Петербург, Гаккелевская улица, 22к1, № 65, Санкт-Петербург",60.1,6/14,6152,7200000,1,16,2000
"Санкт-Петербург, Приморский проспект, 52к1, № 65, Санкт-Петербург",89.6,7/12,6153,16128000,2,14,2015
"Санкт-Петербург, проспект Художников, 20к1, Парнас, Санкт-Петербург",47.0,6/9,6154,5100000,2,,
"Санкт-Петербург, Верейская улица, 47, Семёновский, Санкт-Петербург",68.0,6/7,6157,8700000,2,6,1978
"Санкт-Петербург, улица Партизана Германа, 19, Урицк, Санкт-Петербург",102.0,3/9,6158,10990000,3,9,2001
"Санкт-Петербург, Поэтический бульвар, 5к1, Парнас, Санкт-Петербург",60.6,8/9,6163,7300000,3,9,1974
"Санкт-Петербург, улица Бадаева, 5к2, Правобережный, Санкт-Петербург",48.0,4/14,6174,6000000,1,14,2008
"Пионерская ул., д.50, Петровский округ, Санкт-Петербург",150.0,10/11,6177,31900000,4,14,2012
"Рубинштейна ул 21, Владимирский округ, Санкт-Петербург",62.7,2/4,6179,17950000,2,4,1917
"Санкт-Петербург, площадь Чернышевского, 9, Пулковский меридиан, Санкт-Петербург",47.0,1/5,6182,7100000,2,5,1960
"посёлок Мурино, Всеволожский район, Ленинградская область, Новая улица, 15, Санкт-Петербург",36.3,6/27,6183,3200000,1,28,2017
"Санкт-Петербург, Яхтенная улица, 4к4, № 65, Санкт-Петербург",66.5,10/12,6185,8600000,3,12,1990
"Санкт-Петербург, Новоколомяжский проспект, 11, Коломяги, Санкт-Петербург",121.0,5/16,6186,14000000,3,16,2006
"Санкт-Петербург, проспект Пятилеток, 6к4, Правобережный, Санкт-Петербург",38.4,2/10,6189,4850000,1,10,2000
"Санкт-Петербург, улица Лёни Голикова, 100, Дачное, Санкт-Петербург",48.8,4/5,6192,4900000,4,5,1966
"Санкт-Петербург, Южное шоссе, 55к6, № 75, Санкт-Петербург",61.0,24/25,6199,8650000,2,26,2015
"Санкт-Петербург, улица Жуковского, 18, Литейный округ, Санкт-Петербург",36.3,4/4,6200,6950000,1,,
"Санкт-Петербург, Октябрьская набережная, 122к1, Народный, Санкт-Петербург",62.0,15/17,6201,5000000,2,17,2005
"Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 13к1, Санкт-Петербург",40.0,11/27,6206,3700000,1,29,2016
"Санкт-Петербург, набережная канала Грибоедова, 85/9, Адмиралтейский округ, Санкт-Петербург",101.1,3/5,6210,25000000,3,5,1997
"Санкт-Петербург, Смольный проспект, 13, подъезд 1, Смольнинское, Санкт-Петербург",149.8,3/5,6211,73500000,4,5,2015
