adress,area,floor,price,rooms,total_floors,year,lat,lon
"Санкт-Петербург, Конная улица, 5/3, Смольнинское, Санкт-Петербург",53.2,2/5,22875,6800000,2,6,1903,59.928636
"Санкт-Петербург, Ириновский проспект, 31/48, Пороховые, Санкт-Петербург",53.0,8/12,26462,5800000,2,12,1985,59.957976
"Россия, Санкт-Петербург, Центральный р-н, метро Сенная площадь, Апраксин пер., 9, № 78, Санкт-Петербург",77.0,5/5,23721,8490000,3,5,1836,59.927969
"Санкт-Петербург, улица Восстания, 7, Смольнинское, Санкт-Петербург",73.0,4/4,25559,11000000,2,4,1859,59.933127
"Санкт-Петербург, улица Ткачей, 22, Невская застава, Санкт-Петербург",44.0,4/5,27417,4250000,2,5,1960,59.891886
"Юнтоловский пр-кт, 53к3, Лахта-Ольгино, Санкт-Петербург",95.0,2/5,22876,8800000,3,,,60.03247
"Санкт-Петербург, улица Оптиков, 35к1, № 65, Санкт-Петербург",58.0,3/25,26465,6510000,2,16,2012,59.999287
"Савушкина ул, 143к1, № 65, Санкт-Петербург",108.0,13/17,24637,15000000,2,25,2007,59.984656
"Санкт-Петербург, улица Шевченко, 22к2, Гавань, Санкт-Петербург",44.0,2/5,23722,5450000,2,5,1964,59.935304
"Санкт-Петербург, Туристская улица, 38, подъезд 2, № 65, Санкт-Петербург",68.1,3/12,25560,6950000,3,15,1998,59.99701
"Санкт-Петербург, проспект Народного Ополчения, 149А, Ульянка, Санкт-Петербург",25.7,4/23,22877,3200000,0,,2018,59.831367
"Санкт-Петербург, Балтийский бульвар, 4, Южно-Приморский округ, Санкт-Петербург",94.2,16/24,26468,9510000,3,25,2018,59.868984
"Санкт-Петербург, Сестрорецк, улица Николая Соколова, 30, Сестрорецк, Санкт-Петербург",118.0,4/5,27420,9790000,4,4,2015,60.054145
"Пушкин, Санкт-Петербург, улица Архитектора Данини, 5, Пушкин, Санкт-Петербург",43.9,7/10,23724,4599000,1,10,2014,59.69529
"Санкт-Петербург, Придорожная аллея, 21, № 15, Санкт-Петербург",46.8,3/9,24638,4450000,2,9,1974,60.055111
"Санкт-Петербург, улица Шкапина, 2, Екатерингофский, Санкт-Петербург",71.6,2/5,25563,7490000,3,5,1917,59.908092
"26-я линия В.О., д. 7, № 7, Санкт-Петербург",32.3,8/10,22878,5600000,0,,,59.928879
"Санкт-Петербург, Русановская улица, 19к2, подъезд 2, Народный, Санкт-Петербург",65.0,23/23,27423,5400000,2,23,2015,59.864516
"Санкт-Петербург, ул. Дыбенко, 11к2, № 54, Санкт-Петербург",57.0,12/14,23725,5999995,2,,,59.904302
"Санкт-Петербург, проспект Ветеранов, 6, Княжево, Санкт-Петербург",44.3,6/9,26470,4850000,2,9,1964,59.846626
"Россия, Санкт-Петербург, Петродворцовый р-н, Петергоф г., Чичеринская ул., 7 к.1, Петергоф, Санкт-Петербург",50.0,5/5,24643,4500000,2,7,1980,59.872358
"Санкт-Петербург, улица Партизана Германа, 19, Урицк, Санкт-Петербург",69.3,1/8,23727,6550000,2,9,2001,59.837965
"Санкт-Петербург, Пулковская улица, 6к4, Звёздное, Санкт-Петербург",93.4,20/25,26473,11045000,2,22,2006,59.839117
"Санкт-Петербург, улица Адмирала Черокова, 18к3, Южно-Приморский округ, Санкт-Петербург",30.0,12/19,27430,3700000,0,19,2014,59.851851
"Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Колпинское шоссе, 34к1, Пушкин, Санкт-Петербург",61.0,6/9,22881,4500000,2,9,2012,59.725961
"Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 12к1, Санкт-Петербург",21.6,11/19,25564,2350000,0,20,2017,60.058969
"Санкт-Петербург, Светлановский проспект, 79, Академическое, Санкт-Петербург",64.0,9/9,24644,6500000,3,9,1975,60.023529
"Санкт-Петербург, улица Савушкина, 115к4, № 65, Санкт-Петербург",61.0,8/12,26474,7200000,2,13,1999,59.984656
"Санкт-Петербург, Орджоникидзе ул. 27, Звёздное, Санкт-Петербург",60.0,5/5,23728,5850000,3,5,1961,59.844045
"Санкт-Петербург, Московский проспект, 73к5, Измайловское округ, Санкт-Петербург",56.0,10/14,25565,7500000,2,19,2015,59.904126
"Санкт-Петербург, Петергоф, улица Жарновецкого, 2, Петергоф, Санкт-Петербург",45.0,5/5,22886,4280000,2,5,1971,59.871983
"Петергофское шоссе, 45, Южно-Приморский округ, Санкт-Петербург",46.1,7/14,27436,5000000,1,20,2012,59.848077
"Россия г Санкт-Петербург, ул Днепропетровская, д. 4, Лиговка-Ямская, Санкт-Петербург",47.6,1/4,24647,4950000,2,4,1878,59.916564
"Санкт-Петербург, Полюстровский проспект, 47, Финляндский округ, Санкт-Петербург",82.0,5/5,23730,7200000,3,5,1953,59.969623
"Санкт-Петербург, проспект Просвещения, 43, № 15, Санкт-Петербург",64.0,18/25,26475,8000000,2,29,2017,60.053952
"посёлок Парголово, Санкт-Петербург, улица Николая Рубцова, 9, Парголово, Санкт-Петербург",35.2,17/25,25567,4200000,1,28,2014,60.076816
"Санкт-Петербург, проспект Маршала Блюхера, 7к1, Финляндский округ, Санкт-Петербург",68.3,6/16,27438,7900000,2,17,2018,59.980988
"Санкт-Петербург, улица Ленсовета, 34к3, Звёздное, Санкт-Петербург",59.4,2/16,22891,8300000,2,16,2008,59.846961
"Санкт-Петербург, Яхтенная улица, 9к2, подъезд 2, № 65, Санкт-Петербург",40.0,6/12,24650,5690000,1,12,1990,59.994562
"Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 10, Пушкин, Санкт-Петербург",85.0,10/24,26477,7800000,3,24,2015,59.806821
"Санкт-Петербург, улица Кропоткина, 17, Кронверкское, Санкт-Петербург",73.5,2/5,23731,10300000,3,5,1908,59.958796
"Санкт-Петербург, Новочеркасский проспект, 26/16, Малая Охта, Санкт-Петербург",33.0,2/7,25569,6200000,1,7,1962,59.929826
"Россия, Санкт-Петербург, Курортный район, Сестрорецк,Инструментальщиков ул. д.19, Сестрорецк, Санкт-Петербург",66.6,4/9,27440,7890000,3,9,1986,60.081641
"Колпино, Санкт-Петербург, Пролетарская улица, 9, Колпино, Санкт-Петербург",101.8,4/8,26480,10000000,3,7,2003,59.741246
"Соляной переулок, дом 16, Литейный округ, Санкт-Петербург",74.0,4/4,24651,12500000,3,3,1870,59.94289
"Санкт-Петербург, Московский проспект, 73к5, Измайловское округ, Санкт-Петербург",28.0,8/19,25590,6099000,0,19,2015,59.904126
"Санкт-Петербург, Ланское шоссе, 14к1, Чёрная речка, Санкт-Петербург",44.0,22/25,23733,7200000,2,25,2004,59.993847
"Яковлевский пер, 6, Московская застава, Санкт-Петербург",51.0,1/6,27441,7999000,2,7,1928,59.874341
"ул Березовая 25, Павловск, Санкт-Петербург",103.0,2/5,25591,12330000,3,5,2007,59.687075
"Санкт-Петербург, проспект Обуховской Обороны, 138к2, подъезд 2, Рыбацкое, Санкт-Петербург",100.9,22/35,24653,9900000,3,36,2012,59.846292
"Санкт-Петербург, Пушкин, Церковная улица, 50/18, Пушкин, Санкт-Петербург",30.0,5/5,23736,3490000,1,5,1971,59.724437
"территория Усть-Славянка, Санкт-Петербург, Советский проспект, 34к3, Рыбацкое, Санкт-Петербург",35.0,6/26,26481,3847000,1,26,2017,59.803282
"Пушкин, Санкт-Петербург, Малиновская улица, 11, Пушкин, Санкт-Петербург",118.0,3/5,27445,12000000,4,5,2001,59.697701
